accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature
-1.4094,-0.7119000000000002,8.473500000000001,0.0018000000000000004,-0.0657,0.014399999999999998,31.432499999999997
-0.45552020202020216,0.2994707070707071,8.910155555555557,0.009020202020202019,-0.023452525252525256,0.02164848484848485,31.5093696969697
-0.07322727272727272,0.5776818181818182,9.091934343434342,-0.01265656565656566,-0.04068181818181818,0.011752525252525254,31.585363636363642
0.001812121212121212,0.5853151515151516,9.066948484848485,-0.010872727272727273,-0.04258484848484849,0.010872727272727273,31.654133333333334
0.012713131313131317,0.6302080808080808,9.085348484848485,-0.004540404040404041,-0.041771717171717175,0.013621212121212124,31.728343434343437
0.0728080808080808,0.6561828282828283,9.075527272727273,-0.0627969696969697,-0.025482828282828284,0.03276363636363636,31.802569696969698
-1.898733695523705e-18,0.42869696969696974,9.16499393939394,-0.009121212121212122,-0.041957575757575756,0.009121212121212122,31.87225151515151
0.04022222222222222,0.4205050505050505,9.165181818181818,-0.009141414141414141,-0.044792929292929294,0.01096969696969697,31.93461616161616
0.03756262626262626,0.4122727272727273,9.168029292929292,-0.010077777777777778,-0.04580808080808081,0.011910101010101011,32.00885454545455
0.06702727272727273,0.43613636363636366,9.209363636363635,-0.00550909090909091,-0.05141818181818183,0.0009181818181818182,32.07668181818182
0.07085555555555556,0.3956868686868687,9.261833333333335,-0.005521212121212121,-0.04416969696969697,0.018404040404040405,32.13989595959596
0.05348888888888889,0.40024444444444446,9.2545,-0.007377777777777778,-0.04426666666666667,0.009222222222222224,32.204
0.061000000000000006,0.4112878787878788,9.28678787878788,-0.009242424242424243,-0.04436363636363637,0.010166666666666668,32.258833333333335
0.05094444444444446,0.4010717171717172,9.292266666666668,-0.011115151515151517,-0.04538686868686869,0.011115151515151517,32.32378686868687
0.0724060606060606,0.40287474747474744,9.31810303030303,-0.007426262626262626,-0.04455757575757576,0.012995959595959597,32.39335757575758
0.07163333333333333,0.41863636363636364,9.353266666666665,-0.009303030303030303,-0.044654545454545454,0.012093939393939395,32.46106363636364
0.0633979797979798,0.4036959595959596,9.349337373737374,-0.007458585858585859,-0.04568383838383839,0.011187878787878788,32.517569696969694
0.060732323232323235,0.441010101010101,9.351843434343435,-0.00840909090909091,-0.04765151515151515,0.010277777777777778,32.581489898989894
0.055245454545454556,0.4138727272727273,9.381427272727274,-0.0074909090909090915,-0.049627272727272735,0.011236363636363636,32.63789090909091
0.030966666666666663,0.4954666666666667,9.45140202020202,-0.0046919191919191925,-0.04598080808080809,0.01313737373737374,32.710183838383834
0.047020202020202025,0.4589171717171717,9.450120202020202,-0.004702020202020202,-0.045139393939393944,0.010344444444444444,32.7712
0.04806363636363637,0.4570757575757576,9.466651515151517,-0.006596969696969698,-0.04806363636363637,0.014136363636363636,32.836887878787884
0.044388888888888894,0.4580555555555556,9.49261111111111,-0.0085,-0.046277777777777786,0.010388888888888888,32.907277777777786
0.04164444444444444,0.4647141414141414,9.469378787878787,-0.009464646464646466,-0.04732323232323232,0.01041111111111111,32.97104242424242
0.05311515151515151,0.4552727272727273,9.522787878787879,-0.009484848484848485,-0.04647575757575758,0.011381818181818182,33.03098484848485
0.03706969696969697,0.4609949494949495,9.543070707070708,-0.009505050505050506,-0.04657474747474748,0.009505050505050506,33.08803131313131
0.04857878787878788,0.46578484848484847,9.542397979797979,-0.013335353535353537,-0.046673737373737374,0.010477777777777777,33.16121414141414
0.04486363636363636,0.47631818181818186,9.569318181818183,-0.009545454545454546,-0.04390909090909091,0.0105,33.22486363636364
0.033479797979797984,0.4782828282828283,9.641225252525254,-0.010522222222222223,-0.044958585858585864,0.009565656565656567,33.28561515151516
0.03355050505050505,0.4562868686868687,9.629953535353536,-0.010544444444444445,-0.04888787878787879,0.011503030303030305,33.350160606060605
0.03650303030303031,0.46205151515151516,9.65889393939394,-0.008645454545454545,-0.04706969696969698,0.01248787878787879,33.40987878787879
0.03850505050505051,0.4774626262626263,9.6618797979798,-0.007701010101010102,-0.05101919191919193,0.009626262626262627,33.47244040404041
0.033762626262626265,0.47171212121212125,9.662863636363637,-0.008681818181818183,-0.042444444444444444,0.011575757575757578,33.541722222222226
0.025133333333333337,0.4785,9.707266666666667,-0.0087,-0.05123333333333334,0.011600000000000001,33.594566666666665
0.0154989898989899,0.46884444444444445,9.713991919191919,-0.01453030303030303,-0.04843434343434344,0.009686868686868686,33.65605656565656
0.031062626262626264,0.47855858585858585,9.735221212121212,-0.009707070707070707,-0.04562323232323232,0.011648484848484849,33.72236363636363
0.022372727272727273,0.4756636363636364,9.7584,-0.007781818181818182,-0.047663636363636366,0.012645454545454547,33.7906
0.017545454545454545,0.48444949494949496,9.795237373737374,-0.011696969696969699,-0.046787878787878795,0.010722222222222222,33.85492929292929
0.007814141414141416,0.4864303030303031,9.832143434343434,-0.01562828282828283,-0.045908080808080814,0.0126979797979798,33.92314141414142
0.026427272727272733,0.493309090909091,9.826051515151516,-0.009787878787878788,-0.04698181818181819,0.010766666666666667,33.99623939393939
0.013731313131313134,0.4845191919191919,9.866929292929292,-0.006865656565656567,-0.046097979797979804,0.013731313131313134,34.05463737373737
-0.04029595959595959,0.2702777777777778,9.864647474747475,-0.02653636363636364,-0.04324444444444444,0.013759595959595961,34.128712121212125
-0.05318181818181819,0.2905303030303031,9.89378787878788,-0.010833333333333334,-0.04924242424242425,0.011818181818181818,34.19492424242424
-0.15000404040404042,0.22994040404040406,9.86079191919192,-0.005921212121212122,-0.05230404040404041,0.011842424242424243,34.26013333333333
-0.04548888888888889,0.26601111111111114,9.913611111111113,-0.012855555555555558,-0.04944444444444445,0.00988888888888889,34.32631111111112
-0.0436,0.25565454545454547,9.938818181818181,-0.007927272727272727,-0.04756363636363637,0.011890909090909093,34.39742727272728
-0.06354747474747476,0.271069696969697,10.004755555555557,-0.011915151515151516,-0.04766060606060606,0.013901010101010103,34.457625252525254
-0.06268181818181819,0.2626666666666667,10.002227272727275,-0.008954545454545455,-0.049747474747474756,0.010944444444444444,34.52275757575758
-0.054833333333333345,0.26918181818181824,10.024530303030303,-0.007975757575757577,-0.04885151515151516,0.011963636363636366,34.596842424242425
-0.06193737373737374,0.2767202020202021,10.056831313131314,-0.006992929292929295,-0.047951515151515155,0.01098888888888889,34.658955555555565
-0.02902929292929293,0.38238585858585866,10.035126262626264,-0.007007070707070709,-0.04304343434343434,0.013013131313131315,34.721036363636365
-0.08124545454545457,0.5827606060606061,10.054375757575759,-0.013039393939393943,-0.048145454545454554,0.009027272727272728,34.80013636363637
-0.03316666666666667,0.47739898989898993,10.101762626262628,-0.007035353535353538,-0.04824242424242425,0.012060606060606063,34.86620707070708
-0.03021212121212122,0.4733232323232324,10.10998282828283,-0.010070707070707072,-0.04632525252525253,0.011077777777777778,34.93125454545455
-0.030272727272727278,0.4712454545454546,10.123200000000002,-0.013118181818181822,-0.05146363636363638,0.0111,34.999309090909094
-0.017188888888888885,0.4772444444444444,10.131333333333332,-0.01011111111111111,-0.05257777777777778,0.01112222222222222,35.063311111111105
-0.022288888888888886,0.4842767676767677,10.173864646464645,-0.009118181818181817,-0.04863030303030303,0.011144444444444443,35.122223232323236
